"","cve_ent","tasa_covid","inclusion_fin_2019","popden2020","porcentaje_pob_pobreza_ext","porcentaje_pob_pobreza","porcentaje_pob_acceso_ss","pob_6.14_no_edu","entidad","cant_hosp"
"1527",20529,14.792899408284,0,88.849,0.4136,0.978,0.9208,8.88,"Oaxaca",2
"1528",20530,40.2792696025779,0,76.876,0.2386,0.7098,0.838,4.31,"Oaxaca",3
"1529",20531,10.9289617486339,0,51.216,0.2282,0.8013,0.7685,6.75,"Oaxaca",4
"1530",20532,0,0,55.913,0.5565,0.9695,0.7604,2.57,"Oaxaca",2
"1531",20533,17.174753112924,0,41.091,0.1631,0.6354,0.8025,6.69,"Oaxaca",4
"1532",20534,86.164451009355,0,25.969,0.5211,0.9587,0.8353,14.33,"Oaxaca",1
"1533",20535,3.40367597004765,0,34.65,0.6347,0.9708,0.8852,2.63,"Oaxaca",2
"1534",20536,44.7427293064877,0,4.455,0.1074,0.7154,0.7517,0,"Oaxaca",1
"1535",20537,24.7380675203725,0,16.083,0.2274,0.7664,0.7283,5.25,"Oaxaca",9
"1536",20538,13.986013986014,0,10.748,0.2186,0.7706,0.8121,5.17,"Oaxaca",1
"1537",20539,156.829679595278,0,184,0.0763,0.5071,0.6544,6.77,"Oaxaca",8
"1538",20540,49.8504486540379,1.86,81.579,0.1152,0.5943,0.6296,3.22,"Oaxaca",24
"1539",20541,0,0,26.546,0.1669,0.8113,0.7759,0.53,"Oaxaca",3
"1540",20542,72.0288115246098,0,38.616,0.2403,0.7887,0.8414,12.1,"Oaxaca",2
"1541",20543,5.00083347224537,0,17.26,0.583,0.9474,0.8984,5.07,"Oaxaca",9
"1542",20544,40.7747196738022,0,9.089,0.3357,0.875,0.7965,3.16,"Oaxaca",2
"1543",20545,29.9864577287677,1.48,105.539,0.1575,0.5132,0.6345,4.14,"Oaxaca",20
"1544",20546,50.9700756330155,0,78.285,0.2176,0.7504,0.7984,2.05,"Oaxaca",8
"1545",20547,60.8519269776876,0,25.411,0.0863,0.6056,0.7653,2.4,"Oaxaca",4
"1546",20548,82.3529411764706,0,3.959,0.2671,0.8523,0.8073,6.97,"Oaxaca",5
"1547",20549,14.913588911308,0,34.299,0.2922,0.7428,0.811,5.08,"Oaxaca",13
"1548",20550,87.0322019147084,0,122.119,0.1146,0.5486,0.6581,3.6,"Oaxaca",8
"1549",20551,161.484996046115,2.5,123.506,0.0989,0.4068,0.6136,4.31,"Oaxaca",95
"1550",20552,21.4592274678112,0,11.081,0.2422,0.8768,0.734,1.54,"Oaxaca",2
"1551",20553,140.212609970674,2.6,197.044,0.1399,0.4431,0.7188,7.04,"Oaxaca",20
"1552",20554,5.37923614846692,0,18.511,0.4193,0.9131,0.8471,9.7,"Oaxaca",7
"1553",20555,58.19592628516,0,99.245,0.179,0.6668,0.7478,3.48,"Oaxaca",3
"1554",20556,0,0,9.592,0.122,0.7866,0.7933,1.75,"Oaxaca",2
"1555",20557,28.0181806861341,0,109.594,0.1226,0.4515,0.6482,1.92,"Oaxaca",27
"1556",20558,34.1530054644809,0,25.681,0.1655,0.6822,0.7405,3.9,"Oaxaca",1
"1557",20559,17.5438596491228,1.15,58.512,0.2374,0.7741,0.8493,4.2,"Oaxaca",31
"1558",20560,11.4613180515759,0,30.909,0.4171,0.8945,0.8413,5.64,"Oaxaca",8
"1559",20561,6.81431005110733,0,45.397,0.2904,0.8822,0.8522,5.89,"Oaxaca",2
"1560",20562,0,0,62.785,0.2041,0.7803,0.8443,3.97,"Oaxaca",4
"1561",20563,15.5038759689922,0,13.553,0.3095,0.8497,0.8161,12.41,"Oaxaca",3
"1562",20564,0,0,5.352,0.4986,0.9275,0.7463,0.5,"Oaxaca",2
"1563",20565,138.752508218418,0,846.956,0.1808,0.5521,0.7447,4.9,"Oaxaca",91
"1564",20566,9.49667616334283,0,6.384,0.3434,0.9061,0.7888,3.37,"Oaxaca",3
"1565",20567,0,0,30.124,0.339,0.7989,0.7942,11.31,"Oaxaca",3
"1566",20568,33.4672021419009,0,28.269,0.1536,0.6787,0.7827,1.79,"Oaxaca",4
"1567",20569,5.98086124401914,0,23.743,0.1787,0.8729,0.7174,3.06,"Oaxaca",3
"1568",20570,94.2944667815432,1.37,86.585,0.1855,0.6259,0.7911,5.08,"Oaxaca",81
"1569",21001,19.3989229254734,0.21,420.163,0.2504,0.8573,0.8775,7.38,"Puebla",92
"1570",21002,12.3711340206186,0,40.384,0.1398,0.6925,0.8469,9.68,"Puebla",15
"1571",21003,48.252823585556,2.26,78.504,0.171,0.6979,0.7793,4.44,"Puebla",87
"1572",21004,18.8869503977464,0.98,509.862,0.1897,0.8532,0.918,11.62,"Puebla",125
"1573",21005,19.1570881226054,0,77.623,0.3747,0.8944,0.9151,2.76,"Puebla",2
"1574",21006,4.77526413179729,0,154.047,0.1979,0.7606,0.7555,3.91,"Puebla",11
"1575",21007,17.5029171528588,0,16.307,0.2363,0.834,0.859,7.51,"Puebla",2
"1576",21008,15.7258731998014,0,103.063,0.0937,0.6211,0.8264,4.41,"Puebla",13
"1577",21009,15.8478605388273,0,20.352,0.1236,0.6547,0.7908,6.15,"Puebla",2
"1578",21010,8.13240119845912,0.42,229.843,0.2779,0.8107,0.8759,10.31,"Puebla",71
"1579",21011,52.4383848977452,0,32.123,0.1805,0.7604,0.8722,5.56,"Puebla",4
"1580",21012,18.7861271676301,0,50.653,0.1323,0.8176,0.8142,4.31,"Puebla",9
"1581",21013,14.6159978740367,0,354.798,0.251,0.8385,0.843,10.42,"Puebla",29
"1582",21014,7.62631077216396,0,145.071,0.2355,0.8187,0.8313,5.77,"Puebla",5
"1583",21015,26.1191956240424,0.46,685.226,0.1219,0.621,0.6404,6.49,"Puebla",149
"1584",21016,23.9234449760766,0,47.456,0.1307,0.7246,0.8823,4.37,"Puebla",12
"1585",21017,15.3068015439904,0.5,863.338,0.2655,0.8439,0.8754,4.31,"Puebla",53
"1586",21018,4.99375780274657,0,9.758,0.22,0.7063,0.7706,2.92,"Puebla",3
"1587",21019,64.7658492178759,2.09,618.589,0.1071,0.6131,0.7387,6.87,"Puebla",373
"1588",21020,29.6575896468051,0,355.187,0.1867,0.8922,0.932,8.87,"Puebla",18
"1589",21021,14.3884892086331,0,43.89,0.0988,0.5198,0.7036,5.24,"Puebla",3
"1590",21022,10.8108108108108,0,100.784,0.2466,0.8588,0.8813,6.21,"Puebla",10
"1591",21023,4.11226482985504,0,95.879,0.2663,0.9118,0.9065,8.78,"Puebla",7
"1592",21024,0,0,6.653,0.1123,0.5631,0.6133,5.6,"Puebla",2
"1593",21025,17.5727622185612,0,63.08,0.2082,0.7603,0.8237,6.82,"Puebla",17
"1594",21026,24.7637666992506,0,284.96,0.1916,0.8242,0.8559,3.87,"Puebla",13
"1595",21027,7.23240115718419,0,8.722,0.1941,0.7947,0.7893,2.17,"Puebla",1
"1596",21028,7.17102904266762,0,127.155,0.3546,0.9049,0.9151,8.08,"Puebla",3
"1597",21029,5.08646998982706,0,186.722,0.3805,0.8394,0.6957,1.57,"Puebla",8
"1598",21030,25.1572327044025,0,75.538,0.2158,0.7091,0.7908,1.61,"Puebla",1
"1599",21031,22.4430907342097,0,40.935,0.227,0.7938,0.8716,8.95,"Puebla",3
"1600",21032,42.4028268551237,0,4.012,0.1711,0.7331,0.7994,2.78,"Puebla",3
"1601",21033,9.66370313103982,0,105.879,0.2299,0.8079,0.8911,5.19,"Puebla",2
"1602",21034,41.0187481170772,0.7,1265.838,0.1564,0.6876,0.7147,6.91,"Puebla",51
"1603",21035,27.9470380721125,0,67.739,0.2383,0.781,0.7698,5.86,"Puebla",18
"1604",21036,0,0,64.48,0.4869,0.9534,0.9163,11.9,"Puebla",2
"1605",21037,40.8329930583912,0,22.588,0.0969,0.5459,0.5061,1.17,"Puebla",2
"1606",21038,19.6518809657496,0,413.088,0.1695,0.8369,0.9438,11.79,"Puebla",16
"1607",21039,5.05765729314182,0,115.093,0.2374,0.8206,0.857,6.53,"Puebla",14
"1608",21040,13.7387799963363,0,90.403,0.1809,0.78,0.8844,5.71,"Puebla",3
"1609",21041,59.7092624289129,1.35,4143.352,0.0444,0.3589,0.3697,5.85,"Puebla",120
"1610",21042,9.10194174757282,0,20.622,0.2196,0.7745,0.6458,6.68,"Puebla",5
"1611",21043,8.3922089074515,0.55,368.762,0.2894,0.8244,0.8503,5.29,"Puebla",43
"1612",21044,20.3739213806328,0,58.161,0.1174,0.7194,0.8579,4.63,"Puebla",14
"1613",21045,41.8601869755018,1.71,129.944,0.1163,0.7319,0.8025,5.74,"Puebla",97
"1614",21046,13.3268718197238,0,55.849,0.1581,0.802,0.8115,6.78,"Puebla",12
"1615",21047,38.8128934538742,2.71,31.675,0.15,0.6808,0.717,5.78,"Puebla",50
"1616",21048,40.9454680811465,0,493.484,0.1651,0.7728,0.7795,4.11,"Puebla",20
"1617",21049,3.40425531914894,0,153.078,0.4536,0.9261,0.9207,7.74,"Puebla",3
"1618",21050,1.82428488032691,0,267.196,0.3611,0.8876,0.9317,12.57,"Puebla",8
"1619",21051,33.1379744755436,0.75,133.769,0.1329,0.6737,0.6551,6.98,"Puebla",53
"1620",21052,0,0,43.3,0.2118,0.8575,0.8081,2.56,"Puebla",3
"1621",21053,61.6539539931864,0.86,112.285,0.1248,0.7041,0.8368,5.45,"Puebla",86
"1622",21054,28.9703123275577,0,336.708,0.1812,0.7678,0.8283,6.53,"Puebla",38
"1623",21055,16.4541341011929,0,40.241,0.2503,0.7612,0.8238,9.78,"Puebla",3
"1624",21056,33.3778371161549,0,6.618,0.0885,0.6341,0.7854,6.49,"Puebla",3
"1625",21057,2.39148630874088,0,71.811,0.1628,0.8019,0.654,5.42,"Puebla",4
"1626",21058,6.67174990468929,0.7,222.479,0.3575,0.9221,0.8765,7.25,"Puebla",20
"1627",21059,24.9169435215947,0,42.088,0.1653,0.6482,0.7823,7.26,"Puebla",11
"1628",21060,15.1209677419355,0,781.018,0.2802,0.863,0.8872,7.6,"Puebla",9
"1629",21061,0.742335387127904,0,131.811,0.6088,0.9581,0.9336,12.56,"Puebla",3
"1630",21062,27.4509803921569,0,67.973,0.1118,0.5784,0.78,5.23,"Puebla",5
"1631",21063,13.2961884259845,0.94,127.194,0.1187,0.7771,0.8197,7.1,"Puebla",24
"1632",21064,5.56049822064057,0,33.267,0.2183,0.7519,0.8673,3.35,"Puebla",12
"1633",21065,8.22180605673046,0,306.717,0.1606,0.8598,0.93,9.02,"Puebla",39
"1634",21066,22.872079725535,0,97.227,0.1717,0.6814,0.8288,4.68,"Puebla",9
"1635",21067,18.280522933747,0.77,78.322,0.1088,0.7773,0.8645,6.72,"Puebla",34
"1636",21068,2.45188181929631,0,161.656,0.2858,0.8218,0.8447,3.86,"Puebla",1
"1637",21069,15.963511972634,0.52,130.943,0.1808,0.7436,0.849,9.02,"Puebla",15
"1638",21070,13.142523364486,0,48.389,0.2255,0.8117,0.7946,3.81,"Puebla",3
"1639",21071,59.2518112201384,1.04,646.631,0.1782,0.6845,0.7444,4.71,"Puebla",190
"1640",21072,8.13711030870162,0,284.89,0.3614,0.8321,0.7646,8.52,"Puebla",13
"1641",21073,63.410835465569,0,35.42,0.2306,0.8519,0.8239,7.99,"Puebla",16
"1642",21074,88.1343826129102,1.2,480.875,0.1259,0.6434,0.8167,5.39,"Puebla",130
"1643",21075,8.85021019249207,0,173.774,0.271,0.8763,0.8653,2.69,"Puebla",19
"1644",21076,13.6720155429229,0.49,113.871,0.1891,0.7743,0.854,6.39,"Puebla",29
"1645",21077,12.1002592912705,0,388.7,0.3777,0.9036,0.8934,8.87,"Puebla",3
"1646",21078,13.1859851814643,0,356.65,0.4329,0.915,0.9176,14.05,"Puebla",1
"1647",21079,24.1088341656621,0,110.554,0.1383,0.7109,0.8782,2.65,"Puebla",7
"1648",21080,3.5498757543486,0,93.768,0.3214,0.8698,0.8236,5.03,"Puebla",7
"1649",21081,10.5318588730911,0,16.683,0.2649,0.7805,0.8492,7.55,"Puebla",3
"1650",21082,28.6898310487727,0,50.746,0.0849,0.6066,0.735,3.19,"Puebla",24
"1651",21083,9.31243209684929,0,41.177,0.1568,0.7474,0.8572,3.73,"Puebla",6
"1652",21084,13.331555792561,0,680.039,0.4234,0.9127,0.8283,8.78,"Puebla",4
"1653",21085,44.3889245994688,2.26,161.073,0.1269,0.6621,0.6839,5.14,"Puebla",223
"1654",21086,8.57365549493375,0,60.55,0.2006,0.7156,0.8232,4.95,"Puebla",2
"1655",21087,8.68683943825105,0,31.422,0.2847,0.8626,0.8896,6.93,"Puebla",11
"1656",21088,8.27643285743844,0,60.238,0.2451,0.7867,0.8245,2.2,"Puebla",2
"1657",21089,13.7800986364955,0,73.366,0.2006,0.8175,0.8421,3.21,"Puebla",11
"1658",21090,36.3555752604744,0.63,443.878,0.1045,0.618,0.6654,6.05,"Puebla",20
"1659",21091,42.0241638942392,0,220.063,0.101,0.5969,0.63,3.91,"Puebla",15
"1660",21092,3.58551452133381,0,21.838,0.2228,0.7884,0.8483,5.19,"Puebla",2
"1661",21093,8.49205386388451,0,59.371,0.1523,0.8701,0.8726,6.73,"Puebla",2
"1662",21094,26.3815606775896,1.21,122.198,0.0951,0.6898,0.8283,4.78,"Puebla",67
"1663",21095,50.5050505050505,0,18.197,0.2816,0.8736,0.8905,6.14,"Puebla",3
"1664",21096,29.9500831946755,0,71.115,0.127,0.6752,0.8565,8.24,"Puebla",4
"1665",21097,15.9936025589764,0,160.917,0.0772,0.5687,0.8099,2.73,"Puebla",2
"1666",21098,27.3805902038333,0,49.78,0.1562,0.7055,0.8611,5.97,"Puebla",10
"1667",21099,5.87026709715292,0,172.288,0.1748,0.8185,0.8406,9.35,"Puebla",14
"1668",21100,11.4351057747284,0,96.019,0.3193,0.8828,0.8348,4.03,"Puebla",4
"1669",21101,8.23271130625686,0,70.275,0.1561,0.7444,0.8286,4.32,"Puebla",5
"1670",21102,26.5352539802881,0,225.128,0.1217,0.8339,0.9295,6.5,"Puebla",27
"1671",21103,23.9808153477218,0,28.306,0.1771,0.7732,0.8488,6.87,"Puebla",3
"1672",21104,16.0474763072638,0,186.152,0.1662,0.7216,0.765,7.55,"Puebla",34
"1673",21105,11.8436636399526,0,63.162,0.117,0.6674,0.8162,3.39,"Puebla",3
"1674",21106,47.0376301040833,0,619.379,0.1645,0.6645,0.8174,9.08,"Puebla",22
"1675",21107,4.84966052376334,0,180.754,0.4675,0.8999,0.8531,6.24,"Puebla",10
"1676",21108,25.8371227780074,0,66.672,0.0876,0.6861,0.7645,4.33,"Puebla",24
"1677",21109,8.58295425285383,0,252.258,0.2912,0.8322,0.8528,5.24,"Puebla",15
"1678",21110,16.5525697353632,0,146.911,0.2088,0.8442,0.8969,11.57,"Puebla",46
"1679",21111,5.6369785794814,0,85.43,0.2008,0.7782,0.7072,4.37,"Puebla",20
"1680",21112,14.6498681511866,0,60.078,0.2504,0.8427,0.8498,5.93,"Puebla",9
"1681",21113,25.9123299503347,0,16.792,0.1792,0.6883,0.7926,5.45,"Puebla",9
"1682",21114,191.750529434934,1.96,3227.444,0.0542,0.4142,0.5202,5.38,"Puebla",4617
"1683",21115,9.8126342294305,0,355.147,0.2073,0.8999,0.8929,12.03,"Puebla",67
"1684",21116,3.429208281538,0,199.068,0.3172,0.8584,0.9177,10.78,"Puebla",9
"1685",21117,43.3780669648909,2.71,1041.933,0.0766,0.6341,0.6423,8.1,"Puebla",48
"1686",21118,15.7690857358335,0,980.438,0.1876,0.875,0.9392,11.21,"Puebla",43
"1687",21119,99.6809172979143,2.8,2241.951,0.077,0.4971,0.6772,4.21,"Puebla",282
"1688",21120,15.3295861011753,0,70.531,0.328,0.8581,0.8389,10.48,"Puebla",1
"1689",21121,15.785319652723,0,13.827,0.2036,0.798,0.8821,5.12,"Puebla",2
"1690",21122,33.5600907029478,0,201.696,0.1042,0.7631,0.806,4.73,"Puebla",13
"1691",21123,9.65483948829351,0,102.514,0.2643,0.8384,0.8538,4.74,"Puebla",2
"1692",21124,12.5740973594396,0.86,152.509,0.2359,0.8469,0.819,8.09,"Puebla",26
"1693",21125,44.7543713572023,2.89,631.679,0.0527,0.5328,0.7148,8.12,"Puebla",19
"1694",21126,18.0750112968821,0,215.447,0.1687,0.7803,0.8564,6.8,"Puebla",3
"1695",21127,29.9319727891156,0,15.704,0.1164,0.5939,0.7314,0.92,"Puebla",7
"1696",21128,44.043398861317,0,72.445,0.0908,0.7005,0.7659,4.97,"Puebla",11
"1697",21129,14.8430873621713,0,41.781,0.2729,0.8537,0.8246,5.82,"Puebla",11
"1698",21130,36.6713681241185,0,19.088,0.0964,0.6703,0.8259,5.68,"Puebla",5
"1699",21131,10.6496272630458,0,38.205,0.1275,0.8337,0.8653,5.42,"Puebla",4
"1700",21132,83.1701941663896,1.75,2179.678,0.1161,0.6529,0.6787,5.5,"Puebla",411
"1701",21133,59.3471810089021,0,54.19,0.0715,0.6331,0.8201,1.89,"Puebla",2
"1702",21134,31.4174829051931,0,401.033,0.1467,0.7684,0.8809,5.34,"Puebla",30
"1703",21135,55.8659217877095,0,20.611,0.186,0.79,0.7389,2.78,"Puebla",3
"1704",21136,43.5762584522915,0,424.566,0.0388,0.4812,0.468,4.06,"Puebla",24
"1705",21137,24.7831474597274,0,53.609,0.2135,0.857,0.8881,9.15,"Puebla",18
"1706",21138,29.7666934835076,1.17,60.351,0.1952,0.8352,0.8617,4.86,"Puebla",26
"1707",21139,18.5283218634198,0,46.044,0.1815,0.7035,0.8229,4.09,"Puebla",6
"1708",21140,76.9148136212268,1.95,2712.777,0.0859,0.4943,0.6145,5.4,"Puebla",336
"1709",21141,36.9318181818182,0,21.192,0.1393,0.634,0.7872,3.54,"Puebla",9
"1710",21142,47.1610300961837,0.91,158.006,0.2051,0.8352,0.8581,6.51,"Puebla",59
"1711",21143,47.2445653799001,0,231.715,0.0859,0.6922,0.7517,5.15,"Puebla",39
"1712",21144,38.4615384615385,0,506.028,0.2212,0.8308,0.9496,12.05,"Puebla",37
"1713",21145,3.39351160580969,0,54.701,0.509,0.9283,0.8899,11.39,"Puebla",2
"1714",21146,46.8933177022274,0,17.787,0.2113,0.7698,0.7235,4.95,"Puebla",2
"1715",21147,13.4088200238379,0,21.897,0.205,0.8005,0.7758,5.61,"Puebla",12
"1716",21148,25.4641909814324,0,170.064,0.2383,0.8157,0.8948,9.03,"Puebla",1
"1717",21149,26.8619370032382,0,383.222,0.1424,0.7302,0.7193,9.9,"Puebla",22
"1718",21150,5.23012552301255,0,23.118,0.2053,0.7982,0.8547,5.86,"Puebla",8
"1719",21151,27.4725274725275,0,270.392,0.1715,0.845,0.8667,4.21,"Puebla",21
"1720",21152,21.4362272240086,0,90.838,0.1126,0.7662,0.8055,4.41,"Puebla",22
"1721",21153,42.9458287269326,0,127.723,0.1297,0.7414,0.8551,3.84,"Puebla",27
"1722",21154,46.3810569998779,1.39,370.254,0.1166,0.6934,0.8175,5.95,"Puebla",199
"1723",21155,69.398545935228,0,37.704,0.1728,0.6536,0.8147,6.82,"Puebla",9
"1724",21156,53.9995340291438,1.24,838.488,0.0831,0.5715,0.6238,6.05,"Puebla",729
"1725",21157,25.2844500632111,1.1,26.775,0.1909,0.7504,0.8137,7.74,"Puebla",18
"1726",21158,9.29985385943935,0,62.182,0.164,0.661,0.7834,2.52,"Puebla",10
"1727",21159,12.6968004062976,0,17.899,0.4319,0.9295,0.8066,5.74,"Puebla",5
"1728",21160,29.9760191846523,0,22.075,0.1517,0.6717,0.8372,5.79,"Puebla",4
"1729",21161,20.6223362815636,0,106.843,0.1465,0.7102,0.6599,4.95,"Puebla",24
"1730",21162,2.29937916762474,0,203.477,0.5073,0.9551,0.8938,7.07,"Puebla",6
"1731",21163,25.9880887926367,0,369.469,0.1829,0.8344,0.8245,8.41,"Puebla",34
"1732",21164,46.4985863495105,1.18,468.479,0.1412,0.7403,0.8696,8.01,"Puebla",228
"1733",21165,8.63557858376511,0,39.713,0.3006,0.8561,0.9005,6.79,"Puebla",2
"1734",21166,28.8792624680662,0,73.587,0.181,0.7807,0.7856,6.48,"Puebla",8
"1735",21167,3.31729971802952,0,81.312,0.3413,0.8871,0.7167,6.54,"Puebla",4
"1736",21168,20.8449138410228,0,62.076,0.3818,0.8962,0.9049,10.86,"Puebla",7
"1737",21169,31.6851124598358,1.24,54.195,0.1678,0.6872,0.7944,4.49,"Puebla",25
"1738",21170,15.5495085244627,0,45.062,0.1399,0.7694,0.8515,6.28,"Puebla",13
"1739",21171,18.450184501845,0,201.097,0.0665,0.7397,0.8498,7.26,"Puebla",4
"1740",21172,16.1252393590217,0.5,89.265,0.2208,0.7688,0.8208,4.59,"Puebla",43
"1741",21173,19.0991564539233,0,745.017,0.0722,0.5574,0.6397,2.48,"Puebla",18
"1742",21174,103.902541322708,2.46,1230.202,0.0715,0.5113,0.6101,5.04,"Puebla",325
"1743",21175,14.1833383099433,0,125.703,0.2669,0.7787,0.8578,6.47,"Puebla",6
"1744",21176,19.793270288102,0,94.699,0.0972,0.6145,0.7303,5.36,"Puebla",4
"1745",21177,9.41892479350819,0.27,160.762,0.1771,0.8064,0.8713,6.99,"Puebla",52
"1746",21178,4.52309605925256,0,104.37,0.3194,0.8387,0.8339,4.01,"Puebla",8
"1747",21179,31.0047476019766,0.45,68.893,0.1591,0.8201,0.8506,6.61,"Puebla",20
"1748",21180,22.8574121639136,0,139.181,0.1064,0.7804,0.8366,5.14,"Puebla",33
"1749",21181,25.3841015364061,0,200.676,0.1267,0.7205,0.6956,3.96,"Puebla",15
"1750",21182,35.8558218531798,0,383.903,0.2028,0.9184,0.9303,7.4,"Puebla",11
"1751",21183,8.43644544431946,0,188.427,0.3786,0.9164,0.849,6.52,"Puebla",12
"1752",21184,5.83090379008746,0,79.895,0.3135,0.8705,0.8963,8.09,"Puebla",1
"1753",21185,12.2767857142857,0,128.689,0.1754,0.7476,0.8634,8.28,"Puebla",10
"1754",21186,19.7542086953481,0.73,225.717,0.119,0.6734,0.7527,3.16,"Puebla",64
"1755",21187,12.3565754633716,0,54.477,0.2036,0.7691,0.8445,7.81,"Puebla",5
"1756",21188,10.0052659294365,0,82.737,0.3035,0.8694,0.887,10.07,"Puebla",15
"1757",21189,25.8340385728921,0,502.777,0.1246,0.7661,0.8822,6.54,"Puebla",49
"1758",21190,15.5884645362432,0,7.213,0.2054,0.7073,0.7321,1.11,"Puebla",3
"1759",21191,63.0441308916241,4.12,44.215,0.1706,0.7577,0.8363,7.32,"Puebla",26
"1760",21192,8.86655829762081,0,129.007,0.1841,0.7663,0.8223,2.68,"Puebla",8
"1761",21193,6.73219334859297,0,37.054,0.1139,0.7573,0.7059,5.46,"Puebla",3
"1762",21194,14.4309399352211,0.45,91.98,0.1769,0.7258,0.8408,3.5,"Puebla",57
"1763",21195,1.54380548050946,0,113.147,0.4299,0.9351,0.9206,8.53,"Puebla",9
"1764",21196,36.036036036036,0,22.377,0.111,0.6398,0.7041,4.21,"Puebla",2
"1765",21197,27.4198608093506,1.02,284.573,0.1723,0.7008,0.7454,3.93,"Puebla",162
"1766",21198,31.3479623824451,0,9.021,0.1807,0.8268,0.655,7.43,"Puebla",3
"1767",21199,17.8119433767695,0,461.158,0.141,0.7506,0.8789,10.46,"Puebla",50
"1768",21200,2.75938189845475,0,31.021,0.1993,0.7442,0.7452,6.93,"Puebla",7
"1769",21201,17.162471395881,0,44.845,0.1552,0.7095,0.8711,3.17,"Puebla",3
"1770",21202,2.98440647616205,0,283.645,0.3179,0.8775,0.8746,9.88,"Puebla",13
"1771",21203,7.33245343892066,0,50.689,0.2169,0.8754,0.8602,8.36,"Puebla",5
"1772",21204,11.795234725171,0,144.503,0.1201,0.6404,0.7066,2.73,"Puebla",14
"1773",21205,9.45179584120983,0,154.384,0.1649,0.8327,0.8936,5.44,"Puebla",14
"1774",21206,19.2884697813973,0,11.827,0.1656,0.6961,0.8305,5.68,"Puebla",7
"1775",21207,25.1700680272109,0.96,306.589,0.195,0.7408,0.7753,4.59,"Puebla",96
"1776",21208,40.3685626967112,0.99,170.354,0.1733,0.7354,0.8485,4.31,"Puebla",166
"1777",21209,13.3645172068159,0,17.73,0.1757,0.7386,0.8304,4.36,"Puebla",10
"1778",21210,8.42318059299191,0,158.875,0.2332,0.7937,0.8481,2.85,"Puebla",10
"1779",21211,20.8285119185374,0,328.277,0.09,0.6117,0.7267,2.77,"Puebla",55
"1780",21212,9.88826263225551,0,75.535,0.3082,0.8554,0.8673,5.67,"Puebla",17
"1781",21213,7.10479573712256,0,67.484,0.2317,0.787,0.8433,5.41,"Puebla",5
"1782",21214,14.9261982420255,0,211.607,0.2161,0.8254,0.8407,8.84,"Puebla",30
"1783",21215,3.81679389312977,0,237.023,0.187,0.9033,0.7741,5.58,"Puebla",10
"1784",21216,3.87146728610143,0,106.794,0.237,0.7864,0.8194,4.42,"Puebla",6
"1785",21217,1.52291994517488,0,65.329,0.4784,0.9525,0.9002,11.7,"Puebla",25
"1786",22001,17.5333498926082,0.81,97.993,0.1281,0.5618,0.8139,6.74,"Querétaro",66
"1787",22002,28.3798644861471,0,44.721,0.1363,0.7219,0.9067,5.64,"Querétaro",12
"1788",22003,31.104199066874,0,18.324,0.0579,0.4961,0.8753,6.81,"Querétaro",10
"1789",22004,47.6382615939294,0.58,61.074,0.0894,0.5221,0.8317,5.25,"Querétaro",72
"1790",22005,26.7681444611645,0,87.751,0.0553,0.4381,0.6397,5.41,"Querétaro",35
"1791",22006,110.680712816471,1.18,864.797,0.013,0.1843,0.4586,4.69,"Querétaro",383
"1792",22007,44.2487520980012,2.58,162.144,0.0739,0.53,0.8214,5.35,"Querétaro",78
"1793",22008,28.8381987944687,0,92.903,0.0655,0.4923,0.8737,8.01,"Querétaro",29
"1794",22009,127.594936708861,0.94,24.392,0.0783,0.4827,0.8347,4.63,"Querétaro",57
"1795",22010,23.137891990351,0,22.371,0.1105,0.5941,0.8962,5.5,"Querétaro",9
"1796",22011,91.6203993910629,0.36,294.219,0.027,0.3403,0.4633,5.5,"Querétaro",125
"1797",22012,82.0562484459044,0.57,266.085,0.0465,0.4165,0.4466,5.66,"Querétaro",105
"1798",22013,11.3698380935055,0,24.077,0.087,0.5647,0.8878,7.16,"Querétaro",8
"1799",22014,261.428809782392,2.51,1381.467,0.0223,0.2466,0.4048,5.75,"Querétaro",3160
"1800",22015,31.96745132229,0,16.752,0.0699,0.4311,0.8965,5.76,"Querétaro",15
"1801",22016,75.5452823994084,1.21,381.849,0.0248,0.3334,0.467,5.03,"Querétaro",595
"1802",22017,31.368265982576,1.11,210.131,0.0501,0.482,0.6445,5.31,"Querétaro",155
"1803",22018,31.1457174638487,0,38.521,0.1231,0.6163,0.8221,4.74,"Querétaro",21
"1804",23001,53.0136688228196,2.29,11.151,0.0506,0.3959,0.4562,6.05,"Quintana Roo",205
"1805",23002,43.2849286819041,0.73,6.084,0.3166,0.8108,0.8398,3.17,"Quintana Roo",91
"1806",23003,105.765062852189,2.54,20.624,0.0797,0.503,0.6597,8.73,"Quintana Roo",26
"1807",23004,160.084131806497,1.39,20.144,0.0969,0.4378,0.5516,4.34,"Quintana Roo",435
"1808",23005,88.7299366164002,1.9,1469.976,0.0623,0.3792,0.4448,7.12,"Quintana Roo",955
"1809",23006,37.150400710297,0.31,5.812,0.2509,0.8077,0.8529,3.19,"Quintana Roo",40
"1810",23007,115.341723753385,0.86,4.329,0.2004,0.6567,0.8649,5.32,"Quintana Roo",25
"1811",23008,83.9691473837815,2.49,78.615,0.0428,0.3734,0.452,8.68,"Quintana Roo",354
"1812",23009,89.2421201106711,2.17,22.892,0.188,0.6181,0.7283,11.34,"Quintana Roo",56
"1813",23010,63.438546680567,2.17,NA,0.2412,0.7346,0.8506,6.08,"Quintana Roo",25
